zdd_id,thesis_number,magic_number,array_index,array_length,array_elements,array_signature_sorted,element_position,element_value
3,2021398,0,1,6,"[3,6,8,9,10,12]","[3,6,8,9,10,12]",3,9
3,2021398,0,1,6,"[3,6,8,9,10,12]","[3,6,8,9,10,12]",4,10
3,2021398,0,1,6,"[3,6,8,9,10,12]","[3,6,8,9,10,12]",5,12
3,2021398,0,2,6,"[3,6,8,10,11,12]","[3,6,8,10,11,12]",0,3
3,2021398,0,2,6,"[3,6,8,10,11,12]","[3,6,8,10,11,12]",1,6
3,2021398,0,2,6,"[3,6,8,10,11,12]","[3,6,8,10,11,12]",2,8
3,2021398,0,2,6,"[3,6,8,10,11,12]","[3,6,8,10,11,12]",3,10
3,2021398,0,2,6,"[3,6,8,10,11,12]","[3,6,8,10,11,12]",4,11
3,2021398,0,2,6,"[3,6,8,10,11,12]","[3,6,8,10,11,12]",5,12
3,2021398,0,3,7,"[3,6,8,10,11,12,13]","[3,6,8,10,11,12,13]",0,3
3,2021398,0,3,7,"[3,6,8,10,11,12,13]","[3,6,8,10,11,12,13]",1,6
3,2021398,0,3,7,"[3,6,8,10,11,12,13]","[3,6,8,10,11,12,13]",2,8
3,2021398,0,3,7,"[3,6,8,10,11,12,13]","[3,6,8,10,11,12,13]",3,10
3,2021398,0,3,7,"[3,6,8,10,11,12,13]","[3,6,8,10,11,12,13]",4,11
3,2021398,0,3,7,"[3,6,8,10,11,12,13]","[3,6,8,10,11,12,13]",5,12
3,2021398,0,3,7,"[3,6,8,10,11,12,13]","[3,6,8,10,11,12,13]",6,13
3,2021398,0,4,5,"[3,6,8,10,12]","[3,6,8,10,12]",0,3
3,2021398,0,4,5,"[3,6,8,10,12]","[3,6,8,10,12]",1,6
3,2021398,0,4,5,"[3,6,8,10,12]","[3,6,8,10,12]",2,8
3,2021398,0,4,5,"[3,6,8,10,12]","[3,6,8,10,12]",3,10
3,2021398,0,4,5,"[3,6,8,10,12]","[3,6,8,10,12]",4,12
3,2021398,0,5,6,"[3,6,8,10,12,13]","[3,6,8,10,12,13]",0,3
3,2021398,0,5,6,"[3,6,8,10,12,13]","[3,6,8,10,12,13]",1,6
3,2021398,0,5,6,"[3,6,8,10,12,13]","[3,6,8,10,12,13]",2,8
3,2021398,0,5,6,"[3,6,8,10,12,13]","[3,6,8,10,12,13]",3,10
3,2021398,0,5,6,"[3,6,8,10,12,13]","[3,6,8,10,12,13]",4,12
3,2021398,0,5,6,"[3,6,8,10,12,13]","[3,6,8,10,12,13]",5,13
3,2021398,0,6,5,"[3,6,8,11,12]","[3,6,8,11,12]",0,3
3,2021398,0,6,5,"[3,6,8,11,12]","[3,6,8,11,12]",1,6
3,2021398,0,6,5,"[3,6,8,11,12]","[3,6,8,11,12]",2,8
3,2021398,0,6,5,"[3,6,8,11,12]","[3,6,8,11,12]",3,11
3,2021398,0,6,5,"[3,6,8,11,12]","[3,6,8,11,12]",4,12
3,2021398,0,7,6,"[3,6,8,11,12,13]","[3,6,8,11,12,13]",0,3
3,2021398,0,7,6,"[3,6,8,11,12,13]","[3,6,8,11,12,13]",1,6
3,2021398,0,7,6,"[3,6,8,11,12,13]","[3,6,8,11,12,13]",2,8
3,2021398,0,7,6,"[3,6,8,11,12,13]","[3,6,8,11,12,13]",3,11
3,2021398,0,7,6,"[3,6,8,11,12,13]","[3,6,8,11,12,13]",4,12
3,2021398,0,7,6,"[3,6,8,11,12,13]","[3,6,8,11,12,13]",5,13
3,2021398,0,8,4,"[3,6,8,12]","[3,6,8,12]",0,3
3,2021398,0,8,4,"[3,6,8,12]","[3,6,8,12]",1,6
3,2021398,0,8,4,"[3,6,8,12]","[3,6,8,12]",2,8
3,2021398,0,8,4,"[3,6,8,12]","[3,6,8,12]",3,12
3,2021398,0,9,5,"[3,6,8,12,13]","[3,6,8,12,13]",0,3
3,2021398,0,9,5,"[3,6,8,12,13]","[3,6,8,12,13]",1,6
3,2021398,0,9,5,"[3,6,8,12,13]","[3,6,8,12,13]",2,8
3,2021398,0,9,5,"[3,6,8,12,13]","[3,6,8,12,13]",3,12
3,2021398,0,9,5,"[3,6,8,12,13]","[3,6,8,12,13]",4,13
3,2021398,0,10,4,"[3,6,11,12]","[3,6,11,12]",0,3
3,2021398,0,10,4,"[3,6,11,12]","[3,6,11,12]",1,6
3,2021398,0,10,4,"[3,6,11,12]","[3,6,11,12]",2,11
3,2021398,0,10,4,"[3,6,11,12]","[3,6,11,12]",3,12
3,2021398,0,11,5,"[3,6,11,12,13]","[3,6,11,12,13]",0,3
3,2021398,0,11,5,"[3,6,11,12,13]","[3,6,11,12,13]",1,6
3,2021398,0,11,5,"[3,6,11,12,13]","[3,6,11,12,13]",2,11
3,2021398,0,11,5,"[3,6,11,12,13]","[3,6,11,12,13]",3,12
3,2021398,0,11,5,"[3,6,11,12,13]","[3,6,11,12,13]",4,13
3,2021398,0,12,3,"[3,6,12]","[3,6,12]",0,3
3,2021398,0,12,3,"[3,6,12]","[3,6,12]",1,6
3,2021398,0,12,3,"[3,6,12]","[3,6,12]",2,12
3,2021398,0,13,4,"[3,6,12,13]","[3,6,12,13]",0,3
3,2021398,0,13,4,"[3,6,12,13]","[3,6,12,13]",1,6
3,2021398,0,13,4,"[3,6,12,13]","[3,6,12,13]",2,12
3,2021398,0,13,4,"[3,6,12,13]","[3,6,12,13]",3,13
3,2021398,0,14,5,"[3,8,10,11,12]","[3,8,10,11,12]",0,3
3,2021398,0,14,5,"[3,8,10,11,12]","[3,8,10,11,12]",1,8
3,2021398,0,14,5,"[3,8,10,11,12]","[3,8,10,11,12]",2,10
3,2021398,0,14,5,"[3,8,10,11,12]","[3,8,10,11,12]",3,11
3,2021398,0,14,5,"[3,8,10,11,12]","[3,8,10,11,12]",4,12
3,2021398,0,15,6,"[3,8,10,11,12,13]","[3,8,10,11,12,13]",0,3
3,2021398,0,15,6,"[3,8,10,11,12,13]","[3,8,10,11,12,13]",1,8
3,2021398,0,15,6,"[3,8,10,11,12,13]","[3,8,10,11,12,13]",2,10
3,2021398,0,15,6,"[3,8,10,11,12,13]","[3,8,10,11,12,13]",3,11
3,2021398,0,15,6,"[3,8,10,11,12,13]","[3,8,10,11,12,13]",4,12
3,2021398,0,15,6,"[3,8,10,11,12,13]","[3,8,10,11,12,13]",5,13
3,2021398,0,16,4,"[3,8,10,12]","[3,8,10,12]",0,3
3,2021398,0,16,4,"[3,8,10,12]","[3,8,10,12]",1,8
3,2021398,0,16,4,"[3,8,10,12]","[3,8,10,12]",2,10
3,2021398,0,16,4,"[3,8,10,12]","[3,8,10,12]",3,12
3,2021398,0,17,5,"[3,8,10,12,13]","[3,8,10,12,13]",0,3
3,2021398,0,17,5,"[3,8,10,12,13]","[3,8,10,12,13]",1,8
3,2021398,0,17,5,"[3,8,10,12,13]","[3,8,10,12,13]",2,10
3,2021398,0,17,5,"[3,8,10,12,13]","[3,8,10,12,13]",3,12
3,2021398,0,17,5,"[3,8,10,12,13]","[3,8,10,12,13]",4,13
3,2021398,0,18,4,"[3,8,11,12]","[3,8,11,12]",0,3
3,2021398,0,18,4,"[3,8,11,12]","[3,8,11,12]",1,8
3,2021398,0,18,4,"[3,8,11,12]","[3,8,11,12]",2,11
3,2021398,0,18,4,"[3,8,11,12]","[3,8,11,12]",3,12
3,2021398,0,19,5,"[3,8,11,12,13]","[3,8,11,12,13]",0,3
3,2021398,0,19,5,"[3,8,11,12,13]","[3,8,11,12,13]",1,8
3,2021398,0,19,5,"[3,8,11,12,13]","[3,8,11,12,13]",2,11
3,2021398,0,19,5,"[3,8,11,12,13]","[3,8,11,12,13]",3,12
3,2021398,0,19,5,"[3,8,11,12,13]","[3,8,11,12,13]",4,13
3,2021398,0,20,3,"[3,8,12]","[3,8,12]",0,3
3,2021398,0,20,3,"[3,8,12]","[3,8,12]",1,8
3,2021398,0,20,3,"[3,8,12]","[3,8,12]",2,12
3,2021398,0,21,4,"[3,8,12,13]","[3,8,12,13]",0,3
3,2021398,0,21,4,"[3,8,12,13]","[3,8,12,13]",1,8
3,2021398,0,21,4,"[3,8,12,13]","[3,8,12,13]",2,12
3,2021398,0,21,4,"[3,8,12,13]","[3,8,12,13]",3,13
3,2021398,0,22,3,"[3,11,12]","[3,11,12]",0,3
3,2021398,0,22,3,"[3,11,12]","[3,11,12]",1,11
3,2021398,0,22,3,"[3,11,12]","[3,11,12]",2,12
3,2021398,0,23,4,"[3,11,12,13]","[3,11,12,13]",0,3
3,2021398,0,23,4,"[3,11,12,13]","[3,11,12,13]",1,11
3,2021398,0,23,4,"[3,11,12,13]","[3,11,12,13]",2,12
3,2021398,0,23,4,"[3,11,12,13]","[3,11,12,13]",3,13
3,2021398,0,24,2,"[3,12]","[3,12]",0,3
3,2021398,0,24,2,"[3,12]","[3,12]",1,12
3,2021398,0,25,3,"[3,12,13]","[3,12,13]",0,3
3,2021398,0,25,3,"[3,12,13]","[3,12,13]",1,12
3,2021398,0,25,3,"[3,12,13]","[3,12,13]",2,13
3,2021398,0,26,1,[6],[6],0,6
3,2021398,0,27,2,"[6,8]","[6,8]",0,6
3,2021398,0,27,2,"[6,8]","[6,8]",1,8
3,2021398,0,28,4,"[6,8,9,10]","[6,8,9,10]",0,6
3,2021398,0,28,4,"[6,8,9,10]","[6,8,9,10]",1,8
3,2021398,0,28,4,"[6,8,9,10]","[6,8,9,10]",2,9
3,2021398,0,28,4,"[6,8,9,10]","[6,8,9,10]",3,10
3,2021398,0,29,5,"[6,8,9,10,12]","[6,8,9,10,12]",0,6
3,2021398,0,29,5,"[6,8,9,10,12]","[6,8,9,10,12]",1,8
3,2021398,0,29,5,"[6,8,9,10,12]","[6,8,9,10,12]",2,9
3,2021398,0,29,5,"[6,8,9,10,12]","[6,8,9,10,12]",3,10
3,2021398,0,29,5,"[6,8,9,10,12]","[6,8,9,10,12]",4,12
3,2021398,0,30,3,"[6,8,10]","[6,8,10]",0,6
3,2021398,0,30,3,"[6,8,10]","[6,8,10]",1,8
3,2021398,0,30,3,"[6,8,10]","[6,8,10]",2,10
3,2021398,0,31,4,"[6,8,10,11]","[6,8,10,11]",0,6
3,2021398,0,31,4,"[6,8,10,11]","[6,8,10,11]",1,8
3,2021398,0,31,4,"[6,8,10,11]","[6,8,10,11]",2,10
3,2021398,0,31,4,"[6,8,10,11]","[6,8,10,11]",3,11
3,2021398,0,32,5,"[6,8,10,11,12]","[6,8,10,11,12]",0,6
3,2021398,0,32,5,"[6,8,10,11,12]","[6,8,10,11,12]",1,8
3,2021398,0,32,5,"[6,8,10,11,12]","[6,8,10,11,12]",2,10
3,2021398,0,32,5,"[6,8,10,11,12]","[6,8,10,11,12]",3,11
3,2021398,0,32,5,"[6,8,10,11,12]","[6,8,10,11,12]",4,12
3,2021398,0,33,6,"[6,8,10,11,12,13]","[6,8,10,11,12,13]",0,6
3,2021398,0,33,6,"[6,8,10,11,12,13]","[6,8,10,11,12,13]",1,8
3,2021398,0,33,6,"[6,8,10,11,12,13]","[6,8,10,11,12,13]",2,10
3,2021398,0,33,6,"[6,8,10,11,12,13]","[6,8,10,11,12,13]",3,11
3,2021398,0,33,6,"[6,8,10,11,12,13]","[6,8,10,11,12,13]",4,12
3,2021398,0,33,6,"[6,8,10,11,12,13]","[6,8,10,11,12,13]",5,13
3,2021398,0,34,5,"[6,8,10,11,13]","[6,8,10,11,13]",0,6
3,2021398,0,34,5,"[6,8,10,11,13]","[6,8,10,11,13]",1,8
3,2021398,0,34,5,"[6,8,10,11,13]","[6,8,10,11,13]",2,10
3,2021398,0,34,5,"[6,8,10,11,13]","[6,8,10,11,13]",3,11
3,2021398,0,34,5,"[6,8,10,11,13]","[6,8,10,11,13]",4,13
3,2021398,0,35,4,"[6,8,10,12]","[6,8,10,12]",0,6
3,2021398,0,35,4,"[6,8,10,12]","[6,8,10,12]",1,8
3,2021398,0,35,4,"[6,8,10,12]","[6,8,10,12]",2,10
3,2021398,0,35,4,"[6,8,10,12]","[6,8,10,12]",3,12
3,2021398,0,36,5,"[6,8,10,12,13]","[6,8,10,12,13]",0,6
3,2021398,0,36,5,"[6,8,10,12,13]","[6,8,10,12,13]",1,8
3,2021398,0,36,5,"[6,8,10,12,13]","[6,8,10,12,13]",2,10
3,2021398,0,36,5,"[6,8,10,12,13]","[6,8,10,12,13]",3,12
3,2021398,0,36,5,"[6,8,10,12,13]","[6,8,10,12,13]",4,13
3,2021398,0,37,4,"[6,8,10,13]","[6,8,10,13]",0,6
3,2021398,0,37,4,"[6,8,10,13]","[6,8,10,13]",1,8
3,2021398,0,37,4,"[6,8,10,13]","[6,8,10,13]",2,10
3,2021398,0,37,4,"[6,8,10,13]","[6,8,10,13]",3,13
3,2021398,0,38,3,"[6,8,11]","[6,8,11]",0,6
3,2021398,0,38,3,"[6,8,11]","[6,8,11]",1,8
3,2021398,0,38,3,"[6,8,11]","[6,8,11]",2,11
3,2021398,0,39,4,"[6,8,11,12]","[6,8,11,12]",0,6
3,2021398,0,39,4,"[6,8,11,12]","[6,8,11,12]",1,8
3,2021398,0,39,4,"[6,8,11,12]","[6,8,11,12]",2,11
3,2021398,0,39,4,"[6,8,11,12]","[6,8,11,12]",3,12
3,2021398,0,40,5,"[6,8,11,12,13]","[6,8,11,12,13]",0,6
3,2021398,0,40,5,"[6,8,11,12,13]","[6,8,11,12,13]",1,8
3,2021398,0,40,5,"[6,8,11,12,13]","[6,8,11,12,13]",2,11
3,2021398,0,40,5,"[6,8,11,12,13]","[6,8,11,12,13]",3,12
3,2021398,0,40,5,"[6,8,11,12,13]","[6,8,11,12,13]",4,13
3,2021398,0,41,4,"[6,8,11,13]","[6,8,11,13]",0,6
3,2021398,0,41,4,"[6,8,11,13]","[6,8,11,13]",1,8
3,2021398,0,41,4,"[6,8,11,13]","[6,8,11,13]",2,11
3,2021398,0,41,4,"[6,8,11,13]","[6,8,11,13]",3,13
3,2021398,0,42,3,"[6,8,12]","[6,8,12]",0,6
3,2021398,0,42,3,"[6,8,12]","[6,8,12]",1,8
3,2021398,0,42,3,"[6,8,12]","[6,8,12]",2,12
3,2021398,0,43,4,"[6,8,12,13]","[6,8,12,13]",0,6
3,2021398,0,43,4,"[6,8,12,13]","[6,8,12,13]",1,8
3,2021398,0,43,4,"[6,8,12,13]","[6,8,12,13]",2,12
3,2021398,0,43,4,"[6,8,12,13]","[6,8,12,13]",3,13
3,2021398,0,44,3,"[6,8,13]","[6,8,13]",0,6
3,2021398,0,44,3,"[6,8,13]","[6,8,13]",1,8
3,2021398,0,44,3,"[6,8,13]","[6,8,13]",2,13
3,2021398,0,45,3,"[6,9,10]","[6,9,10]",0,6
3,2021398,0,45,3,"[6,9,10]","[6,9,10]",1,9
3,2021398,0,45,3,"[6,9,10]","[6,9,10]",2,10
3,2021398,0,46,4,"[6,9,10,12]","[6,9,10,12]",0,6
3,2021398,0,46,4,"[6,9,10,12]","[6,9,10,12]",1,9
3,2021398,0,46,4,"[6,9,10,12]","[6,9,10,12]",2,10
3,2021398,0,46,4,"[6,9,10,12]","[6,9,10,12]",3,12
3,2021398,0,47,2,"[6,10]","[6,10]",0,6
3,2021398,0,47,2,"[6,10]","[6,10]",1,10
3,2021398,0,48,3,"[6,10,11]","[6,10,11]",0,6
3,2021398,0,48,3,"[6,10,11]","[6,10,11]",1,10
3,2021398,0,48,3,"[6,10,11]","[6,10,11]",2,11
3,2021398,0,49,4,"[6,10,11,12]","[6,10,11,12]",0,6
3,2021398,0,49,4,"[6,10,11,12]","[6,10,11,12]",1,10
3,2021398,0,49,4,"[6,10,11,12]","[6,10,11,12]",2,11
3,2021398,0,49,4,"[6,10,11,12]","[6,10,11,12]",3,12
3,2021398,0,50,5,"[6,10,11,12,13]","[6,10,11,12,13]",0,6
3,2021398,0,50,5,"[6,10,11,12,13]","[6,10,11,12,13]",1,10
3,2021398,0,50,5,"[6,10,11,12,13]","[6,10,11,12,13]",2,11
3,2021398,0,50,5,"[6,10,11,12,13]","[6,10,11,12,13]",3,12
3,2021398,0,50,5,"[6,10,11,12,13]","[6,10,11,12,13]",4,13
3,2021398,0,51,4,"[6,10,11,13]","[6,10,11,13]",0,6
3,2021398,0,51,4,"[6,10,11,13]","[6,10,11,13]",1,10
3,2021398,0,51,4,"[6,10,11,13]","[6,10,11,13]",2,11
3,2021398,0,51,4,"[6,10,11,13]","[6,10,11,13]",3,13
3,2021398,0,52,3,"[6,10,12]","[6,10,12]",0,6
3,2021398,0,52,3,"[6,10,12]","[6,10,12]",1,10
3,2021398,0,52,3,"[6,10,12]","[6,10,12]",2,12
3,2021398,0,53,4,"[6,10,12,13]","[6,10,12,13]",0,6
3,2021398,0,53,4,"[6,10,12,13]","[6,10,12,13]",1,10
3,2021398,0,53,4,"[6,10,12,13]","[6,10,12,13]",2,12
3,2021398,0,53,4,"[6,10,12,13]","[6,10,12,13]",3,13
3,2021398,0,54,3,"[6,10,13]","[6,10,13]",0,6
3,2021398,0,54,3,"[6,10,13]","[6,10,13]",1,10
3,2021398,0,54,3,"[6,10,13]","[6,10,13]",2,13
3,2021398,0,55,2,"[6,11]","[6,11]",0,6
3,2021398,0,55,2,"[6,11]","[6,11]",1,11
3,2021398,0,56,3,"[6,11,12]","[6,11,12]",0,6
3,2021398,0,56,3,"[6,11,12]","[6,11,12]",1,11
3,2021398,0,56,3,"[6,11,12]","[6,11,12]",2,12
3,2021398,0,57,4,"[6,11,12,13]","[6,11,12,13]",0,6
3,2021398,0,57,4,"[6,11,12,13]","[6,11,12,13]",1,11
3,2021398,0,57,4,"[6,11,12,13]","[6,11,12,13]",2,12
3,2021398,0,57,4,"[6,11,12,13]","[6,11,12,13]",3,13
3,2021398,0,58,3,"[6,11,13]","[6,11,13]",0,6
3,2021398,0,58,3,"[6,11,13]","[6,11,13]",1,11
3,2021398,0,58,3,"[6,11,13]","[6,11,13]",2,13
3,2021398,0,59,2,"[6,12]","[6,12]",0,6
3,2021398,0,59,2,"[6,12]","[6,12]",1,12
3,2021398,0,60,3,"[6,12,13]","[6,12,13]",0,6
3,2021398,0,60,3,"[6,12,13]","[6,12,13]",1,12
3,2021398,0,60,3,"[6,12,13]","[6,12,13]",2,13
3,2021398,0,61,2,"[6,13]","[6,13]",0,6
3,2021398,0,61,2,"[6,13]","[6,13]",1,13
3,2021398,0,62,1,[8],[8],0,8
3,2021398,0,63,2,"[8,10]","[8,10]",0,8
3,2021398,0,63,2,"[8,10]","[8,10]",1,10
3,2021398,0,64,3,"[8,10,11]","[8,10,11]",0,8
3,2021398,0,64,3,"[8,10,11]","[8,10,11]",1,10
3,2021398,0,64,3,"[8,10,11]","[8,10,11]",2,11
3,2021398,0,65,4,"[8,10,11,12]","[8,10,11,12]",0,8
3,2021398,0,65,4,"[8,10,11,12]","[8,10,11,12]",1,10
3,2021398,0,65,4,"[8,10,11,12]","[8,10,11,12]",2,11
3,2021398,0,65,4,"[8,10,11,12]","[8,10,11,12]",3,12
3,2021398,0,66,5,"[8,10,11,12,13]","[8,10,11,12,13]",0,8
3,2021398,0,66,5,"[8,10,11,12,13]","[8,10,11,12,13]",1,10
3,2021398,0,66,5,"[8,10,11,12,13]","[8,10,11,12,13]",2,11
3,2021398,0,66,5,"[8,10,11,12,13]","[8,10,11,12,13]",3,12
3,2021398,0,66,5,"[8,10,11,12,13]","[8,10,11,12,13]",4,13
3,2021398,0,67,4,"[8,10,11,13]","[8,10,11,13]",0,8
3,2021398,0,67,4,"[8,10,11,13]","[8,10,11,13]",1,10
3,2021398,0,67,4,"[8,10,11,13]","[8,10,11,13]",2,11
3,2021398,0,67,4,"[8,10,11,13]","[8,10,11,13]",3,13
3,2021398,0,68,3,"[8,10,12]","[8,10,12]",0,8
3,2021398,0,68,3,"[8,10,12]","[8,10,12]",1,10
3,2021398,0,68,3,"[8,10,12]","[8,10,12]",2,12
3,2021398,0,69,4,"[8,10,12,13]","[8,10,12,13]",0,8
3,2021398,0,69,4,"[8,10,12,13]","[8,10,12,13]",1,10
3,2021398,0,69,4,"[8,10,12,13]","[8,10,12,13]",2,12
3,2021398,0,69,4,"[8,10,12,13]","[8,10,12,13]",3,13
3,2021398,0,70,3,"[8,10,13]","[8,10,13]",0,8
3,2021398,0,70,3,"[8,10,13]","[8,10,13]",1,10
3,2021398,0,70,3,"[8,10,13]","[8,10,13]",2,13
3,2021398,0,71,2,"[8,11]","[8,11]",0,8
3,2021398,0,71,2,"[8,11]","[8,11]",1,11
3,2021398,0,72,3,"[8,11,12]","[8,11,12]",0,8
3,2021398,0,72,3,"[8,11,12]","[8,11,12]",1,11
3,2021398,0,72,3,"[8,11,12]","[8,11,12]",2,12
3,2021398,0,73,4,"[8,11,12,13]","[8,11,12,13]",0,8
3,2021398,0,73,4,"[8,11,12,13]","[8,11,12,13]",1,11
3,2021398,0,73,4,"[8,11,12,13]","[8,11,12,13]",2,12
3,2021398,0,73,4,"[8,11,12,13]","[8,11,12,13]",3,13
3,2021398,0,74,3,"[8,11,13]","[8,11,13]",0,8
3,2021398,0,74,3,"[8,11,13]","[8,11,13]",1,11
3,2021398,0,74,3,"[8,11,13]","[8,11,13]",2,13
3,2021398,0,75,2,"[8,12]","[8,12]",0,8
3,2021398,0,75,2,"[8,12]","[8,12]",1,12
3,2021398,0,76,3,"[8,12,13]","[8,12,13]",0,8
3,2021398,0,76,3,"[8,12,13]","[8,12,13]",1,12
3,2021398,0,76,3,"[8,12,13]","[8,12,13]",2,13
3,2021398,0,77,2,"[8,13]","[8,13]",0,8
3,2021398,0,77,2,"[8,13]","[8,13]",1,13
3,2021398,0,78,1,[10],[10],0,10
3,2021398,0,79,2,"[10,11]","[10,11]",0,10
3,2021398,0,79,2,"[10,11]","[10,11]",1,11
3,2021398,0,80,3,"[10,11,12]","[10,11,12]",0,10
3,2021398,0,80,3,"[10,11,12]","[10,11,12]",1,11
3,2021398,0,80,3,"[10,11,12]","[10,11,12]",2,12
3,2021398,0,81,4,"[10,11,12,13]","[10,11,12,13]",0,10
3,2021398,0,81,4,"[10,11,12,13]","[10,11,12,13]",1,11
3,2021398,0,81,4,"[10,11,12,13]","[10,11,12,13]",2,12
3,2021398,0,81,4,"[10,11,12,13]","[10,11,12,13]",3,13
3,2021398,0,82,3,"[10,11,13]","[10,11,13]",0,10
3,2021398,0,82,3,"[10,11,13]","[10,11,13]",1,11
3,2021398,0,82,3,"[10,11,13]","[10,11,13]",2,13
3,2021398,0,83,2,"[10,12]","[10,12]",0,10
3,2021398,0,83,2,"[10,12]","[10,12]",1,12
3,2021398,0,84,3,"[10,12,13]","[10,12,13]",0,10
3,2021398,0,84,3,"[10,12,13]","[10,12,13]",1,12
3,2021398,0,84,3,"[10,12,13]","[10,12,13]",2,13
3,2021398,0,85,2,"[10,13]","[10,13]",0,10
3,2021398,0,85,2,"[10,13]","[10,13]",1,13
3,2021398,0,86,1,[11],[11],0,11
3,2021398,0,87,2,"[11,12]","[11,12]",0,11
3,2021398,0,87,2,"[11,12]","[11,12]",1,12
3,2021398,0,88,3,"[11,12,13]","[11,12,13]",0,11
3,2021398,0,88,3,"[11,12,13]","[11,12,13]",1,12
3,2021398,0,88,3,"[11,12,13]","[11,12,13]",2,13
3,2021398,0,89,2,"[11,13]","[11,13]",0,11
3,2021398,0,89,2,"[11,13]","[11,13]",1,13
3,2021398,0,90,1,[12],[12],0,12
3,2021398,0,91,2,"[12,13]","[12,13]",0,12
3,2021398,0,91,2,"[12,13]","[12,13]",1,13
3,2021398,0,92,1,[13],[13],0,13
4,2021537,0,1,3,"[3,5,7]","[3,5,7]",0,3
4,2021537,0,1,3,"[3,5,7]","[3,5,7]",1,5
4,2021537,0,1,3,"[3,5,7]","[3,5,7]",2,7
4,2021537,0,2,6,"[3,5,7,8,10,15]","[3,5,7,8,10,15]",0,3
4,2021537,0,2,6,"[3,5,7,8,10,15]","[3,5,7,8,10,15]",1,5
4,2021537,0,2,6,"[3,5,7,8,10,15]","[3,5,7,8,10,15]",2,7
4,2021537,0,2,6,"[3,5,7,8,10,15]","[3,5,7,8,10,15]",3,8
4,2021537,0,2,6,"[3,5,7,8,10,15]","[3,5,7,8,10,15]",4,10
4,2021537,0,2,6,"[3,5,7,8,10,15]","[3,5,7,8,10,15]",5,15
4,2021537,0,3,6,"[3,5,7,8,14,15]","[3,5,7,8,14,15]",0,3
4,2021537,0,3,6,"[3,5,7,8,14,15]","[3,5,7,8,14,15]",1,5
4,2021537,0,3,6,"[3,5,7,8,14,15]","[3,5,7,8,14,15]",2,7
